epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
81,2258.73,0.79566,0.70705,1.28292,0.92709,0.80336,0.8986,0.73767,0.68412,0.57908,1.14441,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,2285.6,0.8007,0.70544,1.28756,0.91943,0.80958,0.89565,0.73856,0.6854,0.5692,1.14321,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,2307.71,0.79668,0.7036,1.28613,0.92401,0.80896,0.89847,0.73412,0.69252,0.56585,1.16211,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,2340.03,0.79646,0.70109,1.29261,0.93822,0.799,0.89578,0.73623,0.69144,0.57366,1.14966,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,2372.47,0.79204,0.6877,1.28007,0.94104,0.80149,0.89724,0.73774,0.68553,0.57447,1.14899,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,2394.31,0.78938,0.69697,1.28062,0.92613,0.80274,0.8968,0.73683,0.68575,0.56534,1.14774,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,2423.56,0.77844,0.68908,1.27073,0.92772,0.80336,0.89726,0.73739,0.67858,0.56341,1.14196,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,2455.49,0.78911,0.69345,1.27384,0.94043,0.80563,0.90193,0.73773,0.68117,0.56426,1.13961,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,2482.99,0.78317,0.69007,1.27315,0.9295,0.81083,0.89974,0.74257,0.67532,0.56281,1.13838,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,2505.1,0.7865,0.69057,1.26774,0.92455,0.81592,0.89904,0.7402,0.67944,0.55739,1.13709,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,2536.44,0.78638,0.68553,1.275,0.92651,0.80802,0.89893,0.74112,0.67181,0.55009,1.13897,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,2568.98,0.78121,0.6819,1.26849,0.94001,0.79962,0.90255,0.74469,0.66778,0.54679,1.12705,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,2591.28,0.78949,0.69006,1.27885,0.92644,0.81145,0.89952,0.74381,0.67203,0.55345,1.1309,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,2619.47,0.78836,0.69872,1.2812,0.93046,0.80769,0.8986,0.74267,0.6725,0.5526,1.1318,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,2651.22,0.774,0.67236,1.26002,0.94114,0.79606,0.89426,0.73606,0.67415,0.54547,1.1329,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,2680.63,0.77755,0.67768,1.26307,0.92402,0.80398,0.89756,0.74124,0.67453,0.54598,1.13131,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,2701.9,0.77211,0.67833,1.2552,0.92682,0.80834,0.90022,0.74804,0.67005,0.54503,1.12523,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,2734.7,0.77166,0.67099,1.25986,0.93256,0.80585,0.89765,0.74451,0.67134,0.54216,1.12585,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,2766.27,0.7813,0.68866,1.2678,0.93932,0.8046,0.89995,0.74434,0.67108,0.5484,1.11883,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,2789.87,0.76587,0.66826,1.24938,0.92701,0.81954,0.89792,0.74347,0.6689,0.54297,1.12267,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,2818.03,0.75782,0.66705,1.2536,0.93478,0.81156,0.90142,0.74634,0.66778,0.53854,1.13229,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,2850.26,0.76314,0.67227,1.25804,0.93718,0.79838,0.9001,0.74559,0.66252,0.54434,1.1272,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,2878.93,0.75937,0.66484,1.24936,0.93487,0.80391,0.90011,0.74736,0.65966,0.54228,1.12374,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,2901.59,0.76506,0.67046,1.25803,0.93848,0.80585,0.90253,0.74556,0.66632,0.54388,1.12471,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,2934.01,0.75415,0.65116,1.24648,0.92282,0.81581,0.90274,0.74571,0.66006,0.54483,1.12097,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
