epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,4809.47,0.63167,0.51824,1.08569,0.93374,0.8418,0.91736,0.78076,0.58526,0.45938,0.97643,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,4852.24,0.62006,0.50008,1.0749,0.931,0.83964,0.917,0.77882,0.58514,0.45951,0.97843,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,4889.73,0.6292,0.52209,1.08368,0.94127,0.83771,0.91809,0.77947,0.58456,0.45889,0.97881,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,4924.76,0.62259,0.50203,1.07796,0.94367,0.8407,0.91854,0.78085,0.58441,0.45391,0.97957,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,4961.86,0.63701,0.52246,1.08783,0.94876,0.83323,0.92048,0.78024,0.58428,0.45614,0.97899,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,4984.02,0.62843,0.51722,1.08909,0.94445,0.83572,0.91978,0.78308,0.5822,0.45652,0.97676,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,5001.92,0.62766,0.5035,1.08269,0.94844,0.83136,0.919,0.78314,0.58348,0.45763,0.97779,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,5021.31,0.62386,0.50722,1.0788,0.93687,0.8351,0.91907,0.78089,0.58216,0.45829,0.97731,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,5039.99,0.6217,0.55009,1.07196,0.93252,0.84272,0.91997,0.7818,0.58319,0.45918,0.978,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,5058.59,0.63424,0.51306,1.09113,0.93422,0.84256,0.92018,0.78385,0.58132,0.45714,0.97703,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,5077.39,0.625,0.50295,1.08084,0.94082,0.84085,0.92239,0.78456,0.58163,0.45592,0.9779,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,5095.62,0.61992,0.49827,1.07257,0.94331,0.83696,0.92135,0.7836,0.58167,0.45229,0.97802,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,5114.43,0.62962,0.50724,1.08192,0.93871,0.8407,0.92112,0.78364,0.58065,0.44833,0.97821,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,5133.07,0.61898,0.50852,1.07741,0.92562,0.84816,0.92146,0.78515,0.57884,0.45363,0.97839,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,5151.97,0.6124,0.49574,1.07347,0.92745,0.8519,0.92113,0.78554,0.57884,0.45606,0.97928,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,5170.8,0.61075,0.48825,1.07033,0.92543,0.84947,0.91966,0.78371,0.57792,0.45554,0.97938,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,5189.32,0.60959,0.49238,1.07235,0.92949,0.84879,0.92096,0.78495,0.57631,0.4535,0.97856,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,5208.7,0.61673,0.49514,1.07937,0.92621,0.85132,0.92022,0.78469,0.57582,0.45183,0.97765,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,5227.34,0.60868,0.5085,1.06522,0.93637,0.84242,0.9172,0.78422,0.57698,0.44882,0.9777,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,5246.91,0.60708,0.48762,1.06628,0.94042,0.83821,0.91907,0.7832,0.57684,0.44996,0.97657,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,5265.55,0.60158,0.48541,1.06284,0.94147,0.83072,0.91691,0.78288,0.57694,0.45129,0.97551,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,5284.36,0.59689,0.48572,1.06513,0.94865,0.82763,0.91912,0.78479,0.57869,0.45344,0.97681,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,5302.77,0.6064,0.49131,1.06568,0.94416,0.83124,0.91739,0.78548,0.58091,0.45419,0.97855,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,5321.45,0.60807,0.49227,1.06832,0.93783,0.83538,0.91712,0.78484,0.58109,0.45642,0.97904,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,5341.41,0.60081,0.48709,1.05812,0.93812,0.83759,0.91876,0.78536,0.58187,0.45427,0.98113,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,5359.44,0.5967,0.4755,1.06074,0.94245,0.83323,0.91741,0.78419,0.58176,0.45319,0.98071,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,5378.4,0.59907,0.48001,1.06564,0.94473,0.82961,0.91684,0.7844,0.58159,0.45226,0.98147,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,5396.61,0.60479,0.49073,1.07004,0.93682,0.83323,0.91795,0.78455,0.5796,0.44935,0.98065,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,5415.36,0.59922,0.47906,1.06828,0.93444,0.83366,0.91767,0.78447,0.5785,0.44938,0.98052,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,5434.42,0.60003,0.48584,1.06691,0.92375,0.84429,0.91754,0.78508,0.58007,0.44966,0.98186,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,5453.02,0.59225,0.47694,1.05668,0.93257,0.84132,0.91814,0.78489,0.58047,0.45029,0.98229,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,5471.75,0.58769,0.47181,1.05935,0.93502,0.84162,0.91759,0.78423,0.57986,0.45048,0.98127,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,5490.76,0.59207,0.47202,1.06109,0.9343,0.84443,0.91754,0.78329,0.58028,0.44904,0.98146,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,5509.35,0.58217,0.47214,1.05123,0.94712,0.83583,0.91789,0.78337,0.58053,0.44853,0.98069,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,5528.18,0.589,0.47831,1.05423,0.93721,0.84443,0.91847,0.78326,0.58011,0.44717,0.97972,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,5547.29,0.5896,0.48486,1.05769,0.93874,0.84319,0.91872,0.78383,0.57919,0.4467,0.97863,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,5565.92,0.58176,0.47218,1.04997,0.94085,0.84137,0.9187,0.78436,0.57815,0.44545,0.97723,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,5584.93,0.60178,0.47826,1.06554,0.93837,0.84443,0.91824,0.78478,0.57639,0.44427,0.97582,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,5603.24,0.58234,0.46337,1.05402,0.93774,0.84355,0.91721,0.78362,0.57465,0.44545,0.97507,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,5621.72,0.57778,0.45513,1.05274,0.94436,0.83435,0.91808,0.78395,0.57362,0.44551,0.9746,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,5639.99,0.57767,0.46221,1.05441,0.94427,0.83294,0.91661,0.78479,0.57351,0.44647,0.97466,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,5658.85,0.58229,0.46529,1.05534,0.94365,0.83385,0.91811,0.78477,0.57263,0.4468,0.9743,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,5677.18,0.57333,0.45411,1.04911,0.94212,0.83696,0.91848,0.78513,0.57232,0.44671,0.97369,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,5695.95,0.58177,0.46847,1.05461,0.9444,0.83506,0.91856,0.78506,0.57243,0.44706,0.97388,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,5714.26,0.57297,0.45738,1.0535,0.94565,0.83365,0.91785,0.78578,0.57227,0.44728,0.97428,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,5732.97,0.57272,0.48125,1.04152,0.94402,0.83261,0.91801,0.78529,0.57187,0.44752,0.97417,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,5751.32,0.56774,0.45421,1.04962,0.94613,0.83069,0.9169,0.7854,0.5713,0.44772,0.97358,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,5770.07,0.57823,0.46882,1.04971,0.94428,0.83316,0.91778,0.78591,0.57122,0.44776,0.97372,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,5788.83,0.57334,0.4474,1.0542,0.94105,0.83448,0.91738,0.78586,0.57121,0.44745,0.97435,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,5807.75,0.57666,0.46732,1.04994,0.94315,0.83447,0.91733,0.7857,0.57092,0.4476,0.97376,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,5826.14,0.57772,0.48411,1.0472,0.94182,0.83199,0.9165,0.78569,0.57008,0.44855,0.97277,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,5845.36,0.56058,0.43857,1.04396,0.9436,0.83294,0.91711,0.78596,0.56957,0.44944,0.97237,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,5864.2,0.5669,0.46511,1.04718,0.94156,0.83214,0.91713,0.78583,0.56965,0.44899,0.97234,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,5883.62,0.56454,0.44714,1.043,0.94678,0.83199,0.91672,0.78503,0.56935,0.44873,0.97244,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,5901.99,0.56419,0.45056,1.04306,0.94752,0.83145,0.91709,0.78562,0.56888,0.44895,0.9721,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,5921.05,0.56056,0.45361,1.03759,0.94414,0.83085,0.91725,0.78596,0.56877,0.44906,0.97218,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,5939.41,0.55909,0.44046,1.03626,0.94361,0.833,0.91729,0.78593,0.56848,0.44827,0.97157,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,5958.84,0.5578,0.44623,1.0439,0.94329,0.83323,0.91804,0.78612,0.56767,0.44771,0.97125,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,5977.25,0.55796,0.44711,1.04446,0.94302,0.83421,0.91795,0.78606,0.56702,0.44712,0.97067,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,5996.62,0.55675,0.43804,1.04254,0.94286,0.8351,0.91805,0.78607,0.56705,0.44702,0.97068,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,6015.5,0.54911,0.44558,1.03436,0.94217,0.8351,0.91779,0.78612,0.56672,0.44699,0.97054,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,6034.3,0.56469,0.45096,1.04351,0.94239,0.83477,0.91765,0.78584,0.56623,0.44712,0.97022,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,6052.64,0.55675,0.44485,1.04185,0.94242,0.83515,0.91783,0.78599,0.5659,0.447,0.97008,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,6071.96,0.46994,0.37847,0.9775,0.93984,0.83599,0.91748,0.78576,0.56571,0.44708,0.97025,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,6090.17,0.46411,0.36116,0.98268,0.93799,0.83778,0.9174,0.78616,0.56494,0.44706,0.96974,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,6108.44,0.45835,0.36016,0.97685,0.93803,0.83634,0.91771,0.78643,0.56496,0.44644,0.96962,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,6127,0.44354,0.34584,0.96585,0.93801,0.83634,0.91784,0.78674,0.56465,0.44577,0.96998,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,6144.63,0.43939,0.3931,0.95685,0.94037,0.83634,0.91775,0.78635,0.56413,0.4454,0.96953,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,6161.18,0.44877,0.34782,0.97395,0.9392,0.83624,0.91754,0.78555,0.56321,0.44447,0.969,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,6177.89,0.44631,0.34379,0.96496,0.94172,0.83461,0.91734,0.78517,0.56341,0.4451,0.96938,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,6194.55,0.43932,0.33988,0.96506,0.94163,0.83323,0.91682,0.78407,0.56327,0.44455,0.96915,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,6210.49,0.44205,0.3416,0.96665,0.94031,0.83323,0.91729,0.78425,0.563,0.44498,0.96908,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,6225.91,0.43488,0.33643,0.964,0.94033,0.83354,0.91716,0.7844,0.56286,0.44462,0.96925,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
