epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
94,1478.35,0.80581,0.70247,1.22009,0.93155,0.81297,0.8996,0.74078,0.68334,0.53572,1.04781,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586
95,1493.94,0.79085,0.68465,1.20415,0.95618,0.78761,0.8985,0.73975,0.68954,0.53762,1.04732,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388
96,1509.6,0.7957,0.67968,1.2066,0.93246,0.81021,0.89739,0.73868,0.69045,0.54029,1.0449,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
97,1525.4,0.79054,0.68757,1.20464,0.94968,0.79857,0.90211,0.74675,0.68513,0.5371,1.04381,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992
98,1541.26,0.78603,0.67167,1.20049,0.92954,0.81276,0.90061,0.74445,0.68135,0.53191,1.0392,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794
99,1556.96,0.79799,0.70191,1.20557,0.92718,0.81829,0.90355,0.7436,0.68206,0.53556,1.03365,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596
100,1572.81,0.77548,0.68007,1.18843,0.93588,0.80836,0.90416,0.74272,0.67987,0.53561,1.03936,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398
101,1588.5,0.77711,0.67563,1.19686,0.92713,0.81553,0.90547,0.74708,0.67576,0.53053,1.04048,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
102,1604.49,0.7795,0.68455,1.19932,0.93481,0.80316,0.90037,0.74495,0.67453,0.52485,1.03885,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002
103,1620.27,0.7773,0.677,1.193,0.93706,0.79963,0.90209,0.7437,0.67242,0.52692,1.0392,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804
104,1636.12,0.78294,0.67548,1.19873,0.95035,0.79029,0.90255,0.74617,0.66877,0.52724,1.03197,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606
105,1651.67,0.77674,0.66483,1.19151,0.92702,0.81332,0.90426,0.74872,0.67058,0.52705,1.03907,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408
106,1667.38,0.78662,0.67149,1.19559,0.92867,0.81821,0.90443,0.74763,0.67142,0.52046,1.03738,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
107,1682.91,0.76322,0.67129,1.18214,0.93454,0.80896,0.90683,0.74965,0.66948,0.52244,1.03392,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012
